bin_pos	Sum_Signal	repeat_percentage
chr1-88020000-88025000	18	0.3298
chr1-88055000-88060000	10	0.1912
chr1-88070000-88075000	9	0.0858
chr1-88090000-88095000	24	0.2252
chr1-88200000-88205000	13	0.1478
chr1-88210000-88215000	13	0.2528
chr1-88220000-88225000	9	0.1234
chr1-88225000-88230000	23	0.3436
chr1-88320000-88325000	19	0.2838
chr1-88395000-88400000	36	0.6104
chr1-88410000-88415000	10	0.118
chr1-88425000-88430000	71	0.9984
chr1-88455000-88460000	24	0.1992
chr1-88915000-88920000	67	0.9978
chr1-88920000-88925000	31	0.3962
chr1-90880000-90885000	31	0.4738
chr1-92385000-92390000	46	0.6802
chr1-92390000-92395000	56	0.897
chr1-93260000-93265000	35	0.5354
chr1-94445000-94450000	60	0.7322
chr1-95365000-95370000	7	0.05
chr1-95370000-95375000	4	0.028
chr1-95415000-95420000	20	0.3332
chr1-95420000-95425000	23	0.4
chr1-95430000-95435000	7	0.1128
chr1-95445000-95450000	33	0.6742
chr1-95450000-95455000	13	0.1496
chr1-95475000-95480000	45	0.49
chr1-95480000-95485000	56	0.807
chr1-95500000-95505000	6	0.1482
chr1-95525000-95530000	60	0.6624
chr1-95530000-95535000	7	0.0784
chr1-95535000-95540000	56	0.8164
chr1-95540000-95545000	20	0.376
chr1-95555000-95560000	29	0.344
chr1-95560000-95565000	8	0.1118
chr1-95610000-95615000	27	0.178
chr1-95625000-95630000	33	0.4972
chr1-95645000-95650000	150	1
chr1-95650000-95655000	20	0.218
chr1-95655000-95660000	14	0.0872
chr1-95660000-95665000	98	1
chr1-95695000-95700000	2	0.0238
chr1-95700000-95705000	61	0.7928
chr1-95710000-95715000	18	0.3002
chr1-95720000-95725000	3	0.0274
chr1-95725000-95730000	29	0.4796
chr1-95730000-95735000	15	0.2466
chr1-95745000-95750000	14	0.1718
chr1-95750000-95755000	39	0.5784
chr1-95755000-95760000	37	0.5966
chr1-95770000-95775000	14	0.2672
chr1-95790000-95795000	15	0.2042
chr1-95850000-95855000	45	0.9232
chr1-95870000-95875000	10	0.102
chr1-95875000-95880000	14	0.3114
chr1-95930000-95935000	12	0.1826
chr1-96055000-96060000	70	1
chr1-96060000-96065000	22	0.3978
chr1-96080000-96085000	40	0.5932
chr1-96085000-96090000	13	0.2878
chr1-96100000-96105000	13	0.2216
chr1-96125000-96130000	54	0.7652
chr1-96145000-96150000	46	0.6236
chr1-96205000-96210000	9	0.1178
chr1-96220000-96225000	35	0.3054
chr1-96275000-96280000	50	0.7302
chr1-96300000-96305000	42	0.6134
chr1-96360000-96365000	31	0.6364
chr1-96365000-96370000	7	0.1198
chr1-96405000-96410000	34	0.5344
chr1-96410000-96415000	13	0.1332
chr1-96510000-96515000	1	0.0256
chr1-96515000-96520000	8	0.076
chr1-96520000-96525000	17	0.1932
chr1-96525000-96530000	112	1
chr1-96530000-96535000	32	0.414
chr1-96580000-96585000	13	0.2518
chr1-96585000-96590000	7	0.1658
chr1-96595000-96600000	33	0.4364
chr1-96600000-96605000	28	0.3526
chr1-96615000-96620000	50	0.9142
chr1-96620000-96625000	35	0.6496
chr1-96625000-96630000	39	0.5404
chr1-96650000-96655000	57	0.7754
chr1-96670000-96675000	48	0.607
chr1-96880000-96885000	37	0.5214
chr1-96940000-96945000	45	0.582
chr1-96985000-96990000	31	0.4076
chr1-96990000-96995000	33	0.4736
chr1-96995000-97000000	22	0.3258
chr1-97000000-97005000	11	0.2306
chr1-97030000-97035000	13	0.1728
chr1-97040000-97045000	52	0.9866
chr1-97045000-97050000	16	0.3138
chr1-97060000-97065000	26	0.3416
chr1-97085000-97090000	25	0.3902
chr1-97135000-97140000	1	0.0246
chr1-97140000-97145000	14	0.2092
chr1-97155000-97160000	25	0.4862
chr1-97260000-97265000	13	0.0956
chr1-97265000-97270000	118	1
chr1-97270000-97275000	4	0.0794
chr1-97280000-97285000	14	0.1256
chr1-97285000-97290000	49	0.8498
chr1-97330000-97335000	54	0.6684
chr1-97335000-97340000	18	0.3002
chr1-97340000-97345000	9	0.122
chr1-97395000-97400000	32	0.5316
chr1-97400000-97405000	42	0.8524
chr1-97415000-97420000	12	0.2184
chr1-97445000-97450000	6	0.106
chr1-97460000-97465000	33	0.5168
chr1-97560000-97565000	13	0.1278
chr1-97600000-97605000	1	0.0516
chr1-97755000-97760000	15	0.2234
chr1-97765000-97770000	20	0.4466
chr1-97810000-97815000	27	0.3592
chr1-97840000-97845000	14	0.2056
chr1-97845000-97850000	30	0.3362
chr1-97990000-97995000	17	0.2712
chr1-98010000-98015000	14	0.227
chr1-98090000-98095000	35	0.4516
chr1-98110000-98115000	22	0.2898
chr1-98195000-98200000	13	0.1374
chr1-98315000-98320000	17	0.4184
chr1-98330000-98335000	7	0.17
chr1-98335000-98340000	6	0.1016
chr1-98355000-98360000	33	0.5024
chr1-98360000-98365000	45	0.5622
chr1-98385000-98390000	27	0.3234
chr1-98585000-98590000	52	0.9964
chr1-98590000-98595000	34	0.6096
chr1-98650000-98655000	61	0.7876
chr1-98705000-98710000	27	0.216
chr1-98710000-98715000	25	0.3312
chr1-98725000-98730000	35	0.7542
chr1-98730000-98735000	23	0.3014
chr1-98735000-98740000	26	0.4312
chr1-98740000-98745000	1	0.0076
chr1-98785000-98790000	54	1
chr1-98800000-98805000	68	0.9938
chr1-98805000-98810000	57	0.546
chr1-98830000-98835000	14	0.3642
chr1-98840000-98845000	2	0.033
chr1-98865000-98870000	1	0.0472
chr1-98870000-98875000	37	0.4608
chr1-98880000-98885000	28	0.3928
chr1-98885000-98890000	15	0.1732
chr1-98905000-98910000	8	0.1296
chr1-98910000-98915000	29	0.5464
chr1-98915000-98920000	8	0.1132
chr1-98955000-98960000	13	0.2406
chr1-98960000-98965000	48	1
chr1-98985000-98990000	29	0.7744
chr1-98990000-98995000	15	0.2224
chr1-99030000-99035000	30	0.42
chr1-99045000-99050000	25	0.46
chr1-99085000-99090000	46	0.5876
chr1-99090000-99095000	41	0.59
chr1-99130000-99135000	6	0.2886
chr1-99140000-99145000	14	0.2058
chr1-99145000-99150000	13	0.2136
chr1-99510000-99515000	64	1
chr1-99515000-99520000	18	0.2562
chr1-101040000-101045000	132	1
chr1-101410000-101415000	50	0.9528
chr1-101445000-101450000	51	0.602
chr1-101450000-101455000	62	0.8652
chr1-101455000-101460000	13	0.112
chr1-101465000-101470000	20	0.4364
chr1-101470000-101475000	18	0.23
chr1-101505000-101510000	42	0.4884
chr1-101555000-101560000	28	0.3944
chr1-101560000-101565000	35	0.4574
chr1-101570000-101575000	25	0.4344
chr1-101575000-101580000	14	0.2584
chr1-101590000-101595000	5	0.1406
chr1-101595000-101600000	134	1
chr1-101600000-101605000	46	0.6244
chr1-101620000-101625000	61	0.7106
chr1-101625000-101630000	89	0.9424
chr1-101630000-101635000	19	0.2978
chr1-101655000-101660000	30	0.5272
chr1-101740000-101745000	19	0.331
chr1-101825000-101830000	12	0.1856
chr1-101835000-101840000	16	0.1248
chr1-101840000-101845000	11	0.2052
chr1-101860000-101865000	32	0.429
chr1-101960000-101965000	3	0.0668
chr1-101965000-101970000	11	0.2304
chr1-102030000-102035000	53	0.7614
chr1-102050000-102055000	44	0.6864
chr1-102085000-102090000	76	0.9782
chr1-102155000-102160000	12	0.1784
chr1-102195000-102200000	11	0.1986
chr1-102200000-102205000	48	0.734
chr1-102295000-102300000	96	1
chr1-102300000-102305000	13	0.145
chr1-102435000-102440000	53	1
chr1-102440000-102445000	41	0.9954
chr1-102505000-102510000	39	0.7824
chr1-102515000-102520000	7	0.0688
chr1-102555000-102560000	58	0.979
chr1-102615000-102620000	19	0.2696
chr1-102825000-102830000	110	1
chr1-102830000-102835000	46	0.7886
chr1-102835000-102840000	64	1
chr1-102855000-102860000	16	0.278
chr1-102865000-102870000	42	0.4602
chr1-102870000-102875000	46	0.7028
chr1-102880000-102885000	12	0.2218
chr1-102885000-102890000	12	0.127
chr1-103105000-103110000	1	0.0152
chr1-103265000-103270000	29	0.5556
chr1-103270000-103275000	55	0.7862
chr1-103285000-103290000	14	0.2292
chr1-103375000-103380000	49	0.9052
chr1-103585000-103590000	29	0.5402
chr1-103590000-103595000	62	0.9126
chr1-103760000-103765000	43	0.7008
chr1-103795000-103800000	46	0.6028
chr1-103875000-103880000	14	0.3278
chr1-104060000-104065000	19	0.1922
chr1-104215000-104220000	62	0.9858
chr1-104220000-104225000	38	0.6424
chr1-104250000-104255000	6	0.0742
chr1-104255000-104260000	5	0.0432
chr1-104335000-104340000	36	0.5484
chr1-104340000-104345000	16	0.2526
chr1-104380000-104385000	69	0.9756
chr1-104435000-104440000	22	0.3288
chr1-104440000-104445000	13	0.2938
chr1-104455000-104460000	33	0.3898
chr1-104460000-104465000	156	1
chr1-104465000-104470000	68	0.7292
chr1-104490000-104495000	29	0.668
chr1-104585000-104590000	56	0.9856
chr1-104590000-104595000	90	1
chr1-104595000-104600000	89	0.9794
chr1-104600000-104605000	114	1
chr1-104735000-104740000	28	0.7222
chr1-104795000-104800000	28	0.4632
chr1-104800000-104805000	7	0.1764
chr1-104855000-104860000	49	0.7482
chr1-104940000-104945000	21	0.236
chr1-105000000-105005000	11	0.1438
chr1-105075000-105080000	10	0.079
chr1-105110000-105115000	174	1
chr1-105200000-105205000	33	0.5432
chr1-105270000-105275000	49	0.9662
chr1-105435000-105440000	33	0.318
chr1-105680000-105685000	8	0.1246
chr1-105685000-105690000	29	0.2988
chr1-105710000-105715000	26	0.589
chr1-105755000-105760000	63	0.9442
chr1-105795000-105800000	1	0.0104
chr1-105800000-105805000	41	0.6152
chr1-105885000-105890000	6	0.055
chr1-105910000-105915000	63	0.9718
chr1-105930000-105935000	14	0.181
chr1-106035000-106040000	10	0.07
chr1-106050000-106055000	4	0.2212
chr1-106055000-106060000	23	0.3116
chr1-106070000-106075000	9	0.1164
chr1-106105000-106110000	30	0.5164
chr1-106120000-106125000	43	0.5418
chr1-106185000-106190000	35	0.5766
chr1-106295000-106300000	11	0.1152
chr1-106300000-106305000	14	0.1794
chr1-106315000-106320000	10	0.1088
chr1-106515000-106520000	28	0.5122
chr1-106585000-106590000	64	0.9824
chr1-106590000-106595000	47	0.8148
chr1-106595000-106600000	32	0.6956
chr1-106615000-106620000	43	0.6528
chr1-106620000-106625000	35	0.6342
chr1-106655000-106660000	63	0.7236
chr1-106715000-106720000	24	0.2694
chr1-106745000-106750000	3	0.0584
chr1-106790000-106795000	17	0.2174
chr1-106815000-106820000	10	0.1434
chr1-106875000-106880000	71	0.9568
chr1-106880000-106885000	122	1
chr1-106890000-106895000	38	0.6786
chr1-106895000-106900000	19	0.3754
chr1-106910000-106915000	32	0.385
chr1-106915000-106920000	36	0.61
chr1-106940000-106945000	22	0.2042
chr1-106945000-106950000	19	0.2382
chr1-106950000-106955000	31	0.3948
chr1-106975000-106980000	26	0.4332
chr1-106995000-107000000	34	0.5648
chr1-107035000-107040000	35	0.5548
chr1-107090000-107095000	13	0.1946
chr1-107095000-107100000	36	0.5844
chr1-107110000-107115000	40	0.5492
chr1-107115000-107120000	21	0.3342
chr1-107150000-107155000	13	0.1438
chr1-107155000-107160000	19	0.247
chr1-107170000-107175000	6	0.0888
chr1-107185000-107190000	41	0.4928
chr1-107210000-107215000	20	0.2772
chr1-107220000-107225000	18	0.183
chr1-107225000-107230000	11	0.1212
chr1-107235000-107240000	62	0.6168
chr1-107240000-107245000	18	0.1506
chr1-107250000-107255000	38	0.4204
chr1-107255000-107260000	4	0.0756
chr1-107260000-107265000	20	0.1564
chr1-107265000-107270000	9	0.1276
chr1-107270000-107275000	11	0.1222
chr1-107275000-107280000	35	0.5316
chr1-107280000-107285000	10	0.0736
chr1-107300000-107305000	17	0.2104
chr1-107350000-107355000	34	0.5632
chr1-107375000-107380000	21	0.2918
chr1-107380000-107385000	14	0.2148
chr1-107385000-107390000	23	0.4912
chr1-107390000-107395000	32	0.3614
chr1-107395000-107400000	34	0.4992
chr1-107400000-107405000	15	0.2146
chr1-107405000-107410000	7	0.111
chr1-107425000-107430000	18	0.4688
chr1-107435000-107440000	38	0.3644
chr1-107440000-107445000	28	0.4304
chr1-107465000-107470000	60	0.4636
chr1-107470000-107475000	46	0.4508
chr1-107475000-107480000	38	0.5196
chr1-107485000-107490000	17	0.1426
chr1-107490000-107495000	36	0.4082
chr1-107495000-107500000	27	0.2548
chr1-107500000-107505000	46	0.5402
chr1-107505000-107510000	49	0.5694
chr1-107510000-107515000	110	1
chr1-107515000-107520000	25	0.337
chr1-107520000-107525000	82	0.9312
chr1-107525000-107530000	70	0.6008
chr1-107530000-107535000	19	0.2016
chr1-107535000-107540000	12	0.1574
chr1-107540000-107545000	80	0.958
chr1-107545000-107550000	46	0.3882
chr1-107550000-107555000	12	0.1278
chr1-107555000-107560000	54	0.7068
chr1-107565000-107570000	37	0.5208
chr1-107570000-107575000	17	0.2332
chr1-107575000-107580000	23	0.274
chr1-107580000-107585000	3	0.0522
chr1-107585000-107590000	45	0.4412
chr1-107590000-107595000	19	0.1858
chr1-107600000-107605000	2	0.1354
chr1-107605000-107610000	34	0.4284
chr1-107615000-107620000	18	0.2058
chr1-107630000-107635000	28	0.315
chr1-107635000-107640000	90	1
chr1-107640000-107645000	20	0.2886
chr1-107655000-107660000	29	0.606
chr1-107660000-107665000	19	0.236
chr1-107665000-107670000	26	0.286
chr1-107670000-107675000	22	0.2758
chr1-107680000-107685000	14	0.109
chr1-107685000-107690000	5	0.0594
chr1-107690000-107695000	5	0.0612
chr1-107695000-107700000	51	0.475
chr1-107700000-107705000	13	0.0712
chr1-107705000-107710000	21	0.2374
chr1-107710000-107715000	14	0.1314
chr1-107720000-107725000	21	0.3432
chr1-107735000-107740000	37	0.6732
chr1-107760000-107765000	9	0.1502
chr1-108140000-108145000	16	0.1694
chr1-108145000-108150000	24	0.5898
chr1-108150000-108155000	6	0.1414
chr1-108160000-108165000	58	0.8406
chr1-108165000-108170000	74	0.9456
chr1-108170000-108175000	82	0.784
chr1-108175000-108180000	83	1
chr1-108180000-108185000	70	0.8444
chr1-108185000-108190000	33	0.6728
chr1-108190000-108195000	26	0.3106
chr1-108475000-108480000	9	0.077
chr1-108480000-108485000	41	0.7696
chr1-108780000-108785000	29	0.4922
chr1-108785000-108790000	51	0.754
chr1-109700000-109705000	16	0.271
chr1-109705000-109710000	62	0.926
chr1-111675000-111680000	128	1
chr1-111680000-111685000	65	1
chr1-113170000-113175000	48	0.7758
chr1-113380000-113385000	30	0.2072
chr1-113475000-113480000	63	0.9968
chr1-113480000-113485000	39	0.4116
chr1-113520000-113525000	30	0.4644
chr1-113525000-113530000	39	0.577
chr1-113555000-113560000	38	0.5638
chr1-113560000-113565000	14	0.1836
chr1-113570000-113575000	54	1
chr1-113575000-113580000	33	0.6046
chr1-113630000-113635000	52	0.7034
chr1-113635000-113640000	33	0.876
chr1-113715000-113720000	33	0.6702
chr1-114015000-114020000	35	0.5932
chr1-114065000-114070000	59	0.8918
chr1-114070000-114075000	82	0.8924
chr1-114075000-114080000	10	0.1958
chr1-114085000-114090000	6	0.1428
chr1-114370000-114375000	86	1
chr1-114375000-114380000	34	0.723
chr1-116290000-116295000	7	0.153
chr1-116295000-116300000	7	0.0608
chr1-116740000-116745000	44	0.3194
chr1-116745000-116750000	180	1
chr1-116750000-116755000	37	0.5304
chr1-116825000-116830000	2	0.0386
chr1-116830000-116835000	98	1
chr1-116835000-116840000	46	0.5474
chr1-116860000-116865000	64	0.861
chr1-116865000-116870000	90	0.8324
chr1-116870000-116875000	33	0.719
chr1-117705000-117710000	46	0.6404
chr1-117710000-117715000	28	0.4306
chr1-117715000-117720000	86	0.991
chr1-117720000-117725000	74	1
chr1-117745000-117750000	37	0.981
chr1-117750000-117755000	21	0.421
chr1-118160000-118165000	16	0.2272
chr1-118205000-118210000	14	0.1422
chr1-118260000-118265000	4	0.0302
chr1-118265000-118270000	13	0.2254
chr1-118280000-118285000	33	0.9142
chr1-118305000-118310000	10	0.1518
chr1-118310000-118315000	26	0.6532
chr1-118340000-118345000	21	0.247
chr1-118345000-118350000	34	0.4168
chr1-118375000-118380000	77	0.927
chr1-118380000-118385000	30	0.3794
chr1-118390000-118395000	19	0.2912
chr1-118395000-118400000	2	0.0488
chr1-118430000-118435000	4	0.1116
chr1-118460000-118465000	37	0.7116
chr1-118465000-118470000	20	0.5532
chr1-118470000-118475000	12	0.3254
chr1-118475000-118480000	25	0.305
chr1-118480000-118485000	17	0.2308
chr1-118485000-118490000	3	0.1038
chr1-118490000-118495000	22	0.3844
chr1-118505000-118510000	54	0.5076
chr1-118510000-118515000	29	0.6428
chr1-118535000-118540000	13	0.294
chr1-118540000-118545000	56	0.7628
chr1-118550000-118555000	39	0.6308
chr1-118560000-118565000	45	0.4608
chr1-118565000-118570000	27	0.6206
chr1-118590000-118595000	22	0.3062
chr1-118610000-118615000	18	0.4658
chr1-118615000-118620000	34	0.7602
chr1-118645000-118650000	14	0.117
chr1-118675000-118680000	23	0.3094
chr1-118720000-118725000	11	0.1402
chr1-118750000-118755000	13	0.1098
chr1-118755000-118760000	32	0.5668
chr1-118770000-118775000	9	0.1572
chr1-118775000-118780000	58	0.8222
chr1-118785000-118790000	39	0.4398
chr1-118810000-118815000	23	0.2946
chr1-118955000-118960000	11	0.241
chr1-119005000-119010000	1	0.0484
chr1-119170000-119175000	65	1
chr1-119175000-119180000	83	0.9998
chr1-121005000-121010000	15	0.2042
chr1-121010000-121015000	20	0.4926
chr1-121020000-121025000	44	0.6634
chr1-121025000-121030000	44	0.5954
chr1-121110000-121115000	17	0.3836
chr1-121345000-121350000	9	0.0608
chr1-121350000-121355000	34	0.5068
chr1-121355000-121360000	18	0.2926
chr1-121360000-121365000	6	0.0352
chr1-121395000-121400000	9	0.107
chr1-121400000-121405000	60	0.7106
chr1-124865000-124870000	60	1
chr1-124870000-124875000	51	1
chr1-124910000-124915000	33	1
chr1-125100000-125105000	29	0.4086
chr1-125110000-125115000	14	0.1512
chr1-125115000-125120000	14	0.3352
chr1-125120000-125125000	56	0.842
chr1-125135000-125140000	31	0.4088
chr1-125140000-125145000	37	0.5694
chr1-125145000-125150000	20	0.1784
chr1-125150000-125155000	8	0.1254
chr1-125155000-125160000	66	1
chr1-125165000-125170000	61	0.5972
chr1-125175000-125180000	121	0.0182
chr1-125180000-125185000	91	0.068
chr1-143185000-143190000	2	0.01
chr1-143190000-143195000	4	0.0542
chr1-143205000-143210000	4	0.0636
chr1-143210000-143215000	372	0.0576
chr1-143215000-143220000	574	0.036
chr1-143220000-143225000	225	0.0318
chr1-143230000-143235000	2	0.009
chr1-143235000-143240000	7	0.018
chr1-143240000-143245000	22	0.0346
chr1-143250000-143255000	3	0.0316
chr1-143255000-143260000	1	0.0216
chr1-143260000-143265000	41	0.0636
chr1-143265000-143270000	34	0.0422
chr1-147290000-147295000	21	0.413
chr1-148305000-148310000	4	0.0078
chr1-152210000-152215000	4	0.011
chr1-155690000-155695000	18	0.2642
chr1-155695000-155700000	28	0.475
chr1-157315000-157320000	156	1
chr1-157330000-157335000	27	0.38
chr1-158820000-158825000	26	0.5762
chr1-158825000-158830000	170	1
chr1-158920000-158925000	14	0.1592
chr1-159430000-159435000	4	0.0632
chr1-159535000-159540000	24	0.4556
chr1-159540000-159545000	51	1
chr1-159570000-159575000	37	1
chr1-160475000-160480000	51	0.9394
chr1-160490000-160495000	49	0.434
chr1-160495000-160500000	57	0.5562
chr1-160500000-160505000	138	1
chr1-160505000-160510000	172	1
chr1-160510000-160515000	70	1
chr1-160520000-160525000	40	0.5804
chr1-160525000-160530000	146	1
chr1-160530000-160535000	156	0.9712
chr1-160535000-160540000	93	0.792
chr1-160545000-160550000	15	0.2528
chr1-160550000-160555000	54	0.7144
chr1-160555000-160560000	7	0.0776
chr1-160565000-160570000	6	0.1144
chr1-160600000-160605000	86	0.9848
chr1-160605000-160610000	68	0.7604
chr1-161630000-161635000	4	0.0322
chr1-162480000-162485000	17	0.2068
chr1-163020000-163025000	44	0.7714
chr1-163025000-163030000	10	0.0728
chr1-163410000-163415000	11	0.1874
chr1-163415000-163420000	50	0.836
chr1-163435000-163440000	19	0.1922
chr1-163440000-163445000	19	0.2234
chr1-163445000-163450000	7	0.1142
chr1-163470000-163475000	36	0.3506
chr1-163475000-163480000	57	0.5996
chr1-163480000-163485000	114	1
chr1-163495000-163500000	21	0.35
chr1-163500000-163505000	40	0.6748
chr1-163505000-163510000	14	0.15
chr1-163510000-163515000	102	1
chr1-163515000-163520000	46	0.6628
chr1-163520000-163525000	20	0.3478
chr1-163525000-163530000	47	0.7634
chr1-163530000-163535000	13	0.252
chr1-163535000-163540000	32	0.3674
chr1-163540000-163545000	31	0.5566
chr1-163575000-163580000	37	0.444
chr1-163580000-163585000	10	0.1358
chr1-163585000-163590000	7	0.0658
chr1-163590000-163595000	134	1
chr1-163595000-163600000	64	0.807
chr1-163610000-163615000	7	0.1892
chr1-163615000-163620000	21	0.369
chr1-163645000-163650000	60	0.7832
chr1-163660000-163665000	74	0.8056
chr1-163665000-163670000	23	0.4044
chr1-163670000-163675000	4	0.0704
chr1-163690000-163695000	37	0.4292
chr1-163695000-163700000	22	0.366
chr1-163735000-163740000	34	0.533
chr1-163740000-163745000	43	1
chr1-163745000-163750000	20	0.2518
chr1-163765000-163770000	11	0.2346
chr1-163770000-163775000	39	0.3254
chr1-163790000-163795000	38	0.6508
chr1-163795000-163800000	23	0.1884
chr1-163800000-163805000	10	0.0426
chr1-163805000-163810000	9	0.179
chr1-163830000-163835000	6	0.0776
chr1-163835000-163840000	9	0.0664
chr1-163845000-163850000	22	0.4112
chr1-163850000-163855000	132	1
chr1-163855000-163860000	6	0.0726
chr1-163860000-163865000	16	0.321
chr1-163865000-163870000	18	0.3352
chr1-163870000-163875000	18	0.161
chr1-163875000-163880000	20	0.2732
chr1-163880000-163885000	35	0.4512
chr1-163885000-163890000	17	0.2082
chr1-163890000-163895000	39	0.5486
chr1-163905000-163910000	108	1
chr1-163910000-163915000	61	0.9928
chr1-163930000-163935000	27	0.3204
chr1-163935000-163940000	25	0.3178
chr1-163950000-163955000	25	0.2958
chr1-163970000-163975000	22	0.459
chr1-163975000-163980000	3	0.0746
chr1-163980000-163985000	36	0.458
chr1-163985000-163990000	25	0.2564
chr1-163990000-163995000	55	1
chr1-164010000-164015000	9	0.2158
chr1-164015000-164020000	53	0.9794
chr1-164025000-164030000	4	0.0868
chr1-164055000-164060000	13	0.1262
chr1-164065000-164070000	23	0.3782
chr1-164070000-164075000	34	0.7664
chr1-164105000-164110000	23	0.2722
chr1-164110000-164115000	18	0.2886
chr1-164135000-164140000	66	0.914
chr1-164145000-164150000	39	0.4368
chr1-164150000-164155000	45	0.424
chr1-164155000-164160000	7	0.2658
chr1-164165000-164170000	45	0.7774
chr1-164170000-164175000	39	0.5662
chr1-164225000-164230000	6	0.1748
chr1-164230000-164235000	35	0.3474
