subject.id	ncell_pat	nfrags_pat	ncell_mat	nfrags_mat	total_frags	pat_ratio	p_value	fdr	significance	type	chrom	start	end	fc
332	7	7	3	5	12	0.583333333333333	0.7744140625	1	N.S.	none	chr1	60144542	60145303	22
333	16	21	19	28	49	0.428571428571429	0.391602910547491	0.92214455336867	N.S.	none	chr1	60147931	60152522	27
334	30	44	34	45	89	0.49438202247191	1	1	N.S.	none	chr1	60162321	60168735	21
335	3	6	5	6	12	0.5	1	1	N.S.	none	chr1	60171428	60171865	27
336	64	122	55	119	241	0.506224066390041	0.897525991695243	1	N.S.	none	chr1	60178281	60197511	25
337	29	64	26	51	115	0.556521739130435	0.263053957542936	0.801519101562501	N.S.	none	chr1	60199568	60209711	25
338	22	36	21	27	63	0.571428571428571	0.313503053296453	0.858993332778853	N.S.	none	chr1	60212626	60217812	26
339	21	24	22	32	56	0.428571428571429	0.349681952983685	0.899842953067095	N.S.	none	chr1	60222828	60229317	24
340	4	5	4	5	10	0.5	1	1	N.S.	none	chr1	60232005	60232444	28
341	9	10	3	3	13	0.769230769230769	0.09228515625	0.513590524948121	N.S.	none	chr1	60235393	60236677	18
342	39	65	38	58	123	0.528455284552846	0.588688063091152	1	N.S.	none	chr1	60240442	60256429	23
343	9	9	6	8	17	0.529411764705882	1	1	N.S.	none	chr1	60261779	60263202	22
344	23	40	20	25	65	0.615384615384615	0.0816815339415403	0.476583507905062	N.S.	none	chr1	60269007	60274867	22
345	23	35	22	28	63	0.555555555555556	0.449962536290225	0.973117748316187	N.S.	none	chr1	60276892	60284208	24
346	16	23	25	29	52	0.442307692307692	0.488455669379893	0.986818908182807	N.S.	none	chr1	60286702	60291490	22
347	54	100	44	72	172	0.581395348837209	0.0392092272937712	0.322592231395186	N.S.	none	chr1	60306680	60322288	24
348	40	69	29	46	115	0.6	0.0397505051265426	0.325547489471299	N.S.	none	chr1	60324418	60332470	28
349	61	123	52	108	231	0.532467532467532	0.357008631436099	0.913303948681226	N.S.	none	chr1	60334673	60358919	24
350	25	37	27	38	75	0.493333333333333	1	1	N.S.	none	chr1	60366141	60372288	22
351	34	51	37	47	98	0.520408163265306	0.762036219529245	1	N.S.	none	chr1	60375139	60381387	28
352	26	30	23	29	59	0.508474576271186	1	1	N.S.	none	chr1	60383764	60396522	23
353	129	327	142	358	685	0.477372262773723	0.251677404372016	0.78436597479023	N.S.	none	chr1	60405644	60472082	26
354	134	383	113	257	640	0.5984375	7.18355466869734e-07	5.53258961212124e-05	***	pat	chr1	60474498	60526027	26
358	8	9	12	13	22	0.409090909090909	0.523467063903809	1	N.S.	none	chr1	60554605	60569841	24
359	36	68	38	52	120	0.566666666666667	0.170645213130352	0.681600550233212	N.S.	none	chr1	60572024	60588467	28
360	50	95	54	98	193	0.492227979274611	0.885577999413115	1	N.S.	none	chr1	60593909	60622344	28
361	9	10	5	5	15	0.666666666666667	0.3017578125	0.840528338978429	N.S.	none	chr1	60624530	60627268	26
362	32	47	27	38	85	0.552941176470588	0.385669420119278	0.91815366488741	N.S.	none	chr1	60629288	60646866	24
363	6	6	4	4	10	0.6	0.75390625	1	N.S.	none	chr1	60649482	60650792	23
364	22	29	14	15	44	0.659090909090909	0.0487667659044747	0.372059299286314	N.S.	none	chr1	60653303	60657974	23
365	13	14	7	8	22	0.636363636363636	0.28627872467041	0.825380636819709	N.S.	none	chr1	60660031	60662103	20
366	60	108	49	77	185	0.583783783783784	0.0271387797009648	0.266010343989668	N.S.	none	chr1	60664863	60676226	27
367	4	4	2	2	6	0.666666666666667	0.6875	1	N.S.	none	chr1	60678727	60679056	30
368	23	30	20	27	57	0.526315789473684	0.791366427779182	1	N.S.	none	chr1	60681496	60686020	19
369	133	331	106	276	607	0.545304777594728	0.0283117121513957	0.274532940195326	N.S.	none	chr1	60689391	60733443	25
370	3	3	5	6	9	0.333333333333333	0.5078125	0.986818908182807	N.S.	none	chr1	60737141	60737515	18
371	26	37	17	21	58	0.637931034482759	0.0479403240716672	0.36945143834048	N.S.	none	chr1	60739780	60744392	20
372	22	26	21	27	53	0.490566037735849	1	1	N.S.	none	chr1	60746748	60750909	23
373	47	82	44	71	153	0.535947712418301	0.418920524906494	0.958455121782155	N.S.	none	chr1	60756362	60770175	22
374	20	34	27	39	73	0.465753424657534	0.639972931753945	1	N.S.	none	chr1	60773042	60778617	21
375	39	75	51	94	169	0.443786982248521	0.165979308882905	0.673801300214373	N.S.	none	chr1	60785629	60801320	21
376	4	4	3	3	7	0.571428571428571	1	1	N.S.	none	chr1	60804150	60804897	21
377	35	46	25	35	81	0.567901234567901	0.26641230967132	0.801519101562501	N.S.	none	chr1	60806933	60813315	28
378	16	19	11	12	31	0.612903225806452	0.281041515059769	0.825380636819709	N.S.	none	chr1	60816112	60818625	24
379	4	4	2	3	7	0.571428571428571	1	1	N.S.	none	chr1	60825302	60825717	24
380	11	14	9	11	25	0.56	0.690037965774536	1	N.S.	none	chr1	60828239	60830351	26
381	24	33	19	25	58	0.568965517241379	0.358143301806139	0.913303948681226	N.S.	none	chr1	60833175	60838742	21
382	10	10	7	8	18	0.555555555555556	0.814529418945313	1	N.S.	none	chr1	60845540	60846531	25
383	3	3	3	3	6	0.5	1	1	N.S.	none	chr1	60850778	60851742	20
384	34	61	29	42	103	0.592233009708738	0.075619107586258	0.460373739564835	N.S.	none	chr1	60853823	60863345	23
385	13	14	8	11	25	0.56	0.690037965774536	1	N.S.	none	chr1	60865621	60868514	22
386	7	8	7	8	16	0.5	1	1	N.S.	none	chr1	60883018	60885137	18
387	6	6	7	9	15	0.4	0.60723876953125	1	N.S.	none	chr1	60887522	60889547	21
388	16	22	8	8	30	0.733333333333333	0.016124801710248	0.192686761620933	N.S.	none	chr1	60894175	60897998	20
389	2	2	2	2	4	0.5	1	1	N.S.	none	chr1	60903845	60906018	23
390	7	8	7	7	15	0.533333333333333	1	1	N.S.	none	chr1	60926660	60927403	22
391	2	2	3	3	5	0.4	1	1	N.S.	none	chr1	60930418	60931085	27
392	1	1	3	3	4	0.25	0.625	1	N.S.	none	chr1	60934950	60935733	26
393	5	5	2	2	7	0.714285714285714	0.453125	0.973117748316187	N.S.	none	chr1	60940321	60942220	25
394	1	1	0	0	1	1	1	1	N.S.	none	chr1	60952161	60953151	26
395	3	3	4	5	8	0.375	0.7265625	1	N.S.	none	chr1	61003878	61004507	27
396	2	2	1	1	3	0.666666666666667	1	1	N.S.	none	chr1	61007084	61007234	22
397	6	7	3	4	11	0.636363636363636	0.548828125	1	N.S.	none	chr1	61012702	61017048	24
401	7	8	2	2	10	0.8	0.109375	0.560321155682903	N.S.	none	chr1	61145770	61150986	23
403	1	1	1	1	2	0.5	1	1	N.S.	none	chr1	61184320	61186888	20
404	9	10	13	15	25	0.4	0.42435622215271	0.958455121782155	N.S.	none	chr1	61204591	61207555	24
405	1	1	0	0	1	1	1	1	N.S.	none	chr1	61222494	61224368	23
406	7	8	6	11	19	0.421052631578947	0.647605895996094	1	N.S.	none	chr1	61227449	61231516	19
407	4	4	1	1	5	0.8	0.375	0.913883750365105	N.S.	none	chr1	61297398	61297705	18
409	6	6	9	9	15	0.4	0.60723876953125	1	N.S.	none	chr1	61386545	61392027	24
411	4	4	1	1	5	0.8	0.375	0.913883750365105	N.S.	none	chr1	61432558	61432803	22
412	3	4	1	1	5	0.8	0.375	0.913883750365105	N.S.	none	chr1	61483959	61484154	23
413	18	20	14	20	40	0.5	1	1	N.S.	none	chr1	61487326	61490844	25
414	3	6	2	3	9	0.666666666666667	0.5078125	0.986818908182807	N.S.	none	chr1	61511304	61511518	32
416	2	2	4	4	6	0.333333333333333	0.6875	1	N.S.	none	chr1	61530730	61531226	23
417	16	21	19	26	47	0.446808510638298	0.560064629580213	1	N.S.	none	chr1	61534294	61538770	25
418	1	1	3	3	4	0.25	0.625	1	N.S.	none	chr1	61551916	61552545	18
419	5	6	7	7	13	0.461538461538462	1	1	N.S.	none	chr1	61560083	61560813	25
421	8	10	12	13	23	0.434782608695652	0.677639484405518	1	N.S.	none	chr1	61568210	61570464	22
422	1	1	4	5	6	0.166666666666667	0.21875	0.749275874652192	N.S.	none	chr1	61828567	61828717	22
423	1	1	2	3	4	0.25	0.625	1	N.S.	none	chr1	62302632	62302782	41
426	15	18	11	11	29	0.620689655172414	0.26493089646101	0.801519101562501	N.S.	none	chr1	62887793	62890903	18
427	4	4	5	6	10	0.4	0.75390625	1	N.S.	none	chr1	62895842	62896900	18
429	2	2	5	5	7	0.285714285714286	0.453125	0.973117748316187	N.S.	none	chr1	62935428	62935807	18
432	1	1	5	5	6	0.166666666666667	0.21875	0.749275874652192	N.S.	none	chr1	62972290	62973294	21
433	7	8	8	8	16	0.5	1	1	N.S.	none	chr1	62984399	62985761	18
434	1	2	2	3	5	0.4	1	1	N.S.	none	chr1	63015307	63015784	21
435	14	18	13	16	34	0.529411764705882	0.864166240440682	1	N.S.	none	chr1	63024502	63027827	21
436	10	11	2	2	13	0.846153846153846	0.0224609375	0.2349280986523	N.S.	none	chr1	63031762	63033195	18
437	6	6	11	11	17	0.352941176470588	0.332305908203125	0.884531397638831	N.S.	none	chr1	63040688	63044284	22
438	6	7	13	20	27	0.259259259259259	0.0191572904586792	0.217092332918901	N.S.	none	chr1	63046638	63050861	19
439	31	47	12	16	63	0.746031746031746	0.000117055416300323	0.00473850421607753	**	pat	chr1	63065133	63070740	22
440	6	7	7	10	17	0.411764705882353	0.629058837890625	1	N.S.	none	chr1	63150301	63151969	34
441	19	33	19	39	72	0.458333333333333	0.555997717760973	1	N.S.	none	chr1	63159790	63167849	24
442	4	4	3	3	7	0.571428571428571	1	1	N.S.	none	chr1	63182326	63183445	25
444	1	2	3	4	6	0.333333333333333	0.6875	1	N.S.	none	chr1	63200737	63201308	18
445	7	8	19	23	31	0.258064516129032	0.0106738405302167	0.149397955842504	N.S.	none	chr1	63209316	63212706	23
446	4	4	2	2	6	0.666666666666667	0.6875	1	N.S.	none	chr1	63216119	63216269	34
447	19	22	17	22	44	0.5	1	1	N.S.	none	chr1	63219695	63223727	27
448	4	4	7	7	11	0.363636363636364	0.548828125	1	N.S.	none	chr1	63231795	63233507	28
449	2	2	1	1	3	0.666666666666667	1	1	N.S.	none	chr1	63237265	63237578	18
450	8	11	6	10	21	0.523809523809524	1	1	N.S.	none	chr1	63241947	63245362	19
452	5	5	0	0	5	1	0.0625	0.420919282511211	N.S.	none	chr1	63664552	63665939	23
453	1	2	0	0	2	1	0.5	0.986818908182807	N.S.	none	chr1	63697643	63697793	29
454	22	41	30	53	94	0.436170212765957	0.256442348932969	0.793406487828047	N.S.	none	chr1	63714423	63723202	22
455	5	5	3	3	8	0.625	0.7265625	1	N.S.	none	chr1	63726386	63727304	18
456	6	8	10	10	18	0.444444444444444	0.814529418945313	1	N.S.	none	chr1	63744619	63745617	21
457	7	9	4	4	13	0.692307692307692	0.266845703125	0.801519101562501	N.S.	none	chr1	63749227	63751539	19
458	11	11	7	8	19	0.578947368421053	0.647605895996094	1	N.S.	none	chr1	63756340	63758431	22
459	2	3	6	6	9	0.333333333333333	0.5078125	0.986818908182807	N.S.	none	chr1	63762714	63763400	18
460	4	4	5	5	9	0.444444444444444	1	1	N.S.	none	chr1	63796802	63798551	29
461	1	1	0	0	1	1	1	1	N.S.	none	chr1	63801348	63801498	29
462	2	2	5	7	9	0.222222222222222	0.1796875	0.686600803144176	N.S.	none	chr1	63806518	63808382	18
466	6	6	2	2	8	0.75	0.2890625	0.825380636819709	N.S.	none	chr1	63832337	63835552	18
467	2	2	3	3	5	0.4	1	1	N.S.	none	chr1	63864670	63865494	27
468	5	5	9	9	14	0.357142857142857	0.4239501953125	0.958455121782155	N.S.	none	chr1	63935387	63937288	21
469	8	8	6	6	14	0.571428571428571	0.79052734375	1	N.S.	none	chr1	63940022	63942614	19
470	24	38	18	23	61	0.622950819672131	0.0721774385009227	0.446680700649198	N.S.	none	chr1	63944987	63951491	22
471	6	6	8	9	15	0.4	0.60723876953125	1	N.S.	none	chr1	63953662	63958944	22
472	1	1	1	2	3	0.333333333333333	1	1	N.S.	none	chr1	63965213	63966013	18
473	5	8	6	8	16	0.5	1	1	N.S.	none	chr1	63968570	63970172	26
474	6	6	4	4	10	0.6	0.75390625	1	N.S.	none	chr1	63977473	63979799	20
478	20	28	20	27	55	0.509090909090909	1	1	N.S.	none	chr1	64069594	64075730	19
479	12	17	16	23	40	0.425	0.429590507843387	0.965861565165892	N.S.	none	chr1	64077793	64082535	19
480	2	2	1	1	3	0.666666666666667	1	1	N.S.	none	chr1	64094964	64095114	31
481	8	10	3	3	13	0.769230769230769	0.09228515625	0.513590524948121	N.S.	none	chr1	64261672	64262781	18
482	1	2	11	12	14	0.142857142857143	0.012939453125	0.166663707386364	N.S.	none	chr1	64276147	64278213	20
483	1	1	1	1	2	0.5	1	1	N.S.	none	chr1	64288366	64288799	18
484	1	1	2	3	4	0.25	0.625	1	N.S.	none	chr1	64293703	64294784	20
489	5	5	1	1	6	0.833333333333333	0.21875	0.749275874652192	N.S.	none	chr1	64339878	64341677	19
506	1	1	4	4	5	0.2	0.375	0.913883750365105	N.S.	none	chr1	64485946	64494499	26
507	2	2	3	3	5	0.4	1	1	N.S.	none	chr1	64498696	64500164	18
508	2	2	4	4	6	0.333333333333333	0.6875	1	N.S.	none	chr1	64513321	64523969	24
509	25	29	19	19	48	0.604166666666667	0.193412652861938	0.715596320886313	N.S.	none	chr1	64527305	64537364	24
510	1	1	3	3	4	0.25	0.625	1	N.S.	none	chr1	64546174	64550999	24
512	29	55	26	43	98	0.561224489795918	0.266405594411192	0.801519101562501	N.S.	none	chr1	64563742	64582033	25
515	10	10	13	13	23	0.434782608695652	0.677639484405518	1	N.S.	none	chr1	64597869	64608196	28
516	2	2	2	2	4	0.5	1	1	N.S.	none	chr1	64610833	64614679	24
517	15	16	13	13	29	0.551724137931034	0.711071103811264	1	N.S.	none	chr1	64620616	64623946	20
518	2	2	0	0	2	1	0.5	0.986818908182807	N.S.	none	chr1	64638234	64638442	20
519	3	3	2	2	5	0.6	1	1	N.S.	none	chr1	64642062	64643411	19
520	17	24	8	11	35	0.685714285714286	0.0409595915116371	0.332117227706711	N.S.	none	chr1	64645777	64653273	27
523	1	1	0	0	1	1	1	1	N.S.	none	chr1	64669974	64671073	28
524	4	5	4	4	9	0.555555555555556	1	1	N.S.	none	chr1	64674701	64675984	18
525	2	3	3	3	6	0.5	1	1	N.S.	none	chr1	64707642	64707936	18
526	13	14	5	5	19	0.736842105263158	0.063568115234375	0.422871430389916	N.S.	none	chr1	64710232	64712269	22
527	27	58	25	47	105	0.552380952380952	0.329137126166139	0.884531397638831	N.S.	none	chr1	64718852	64731302	25
528	5	6	5	6	12	0.5	1	1	N.S.	none	chr1	64750842	64753568	21
529	11	12	7	9	21	0.571428571428571	0.663623809814453	1	N.S.	none	chr1	64756695	64758116	22
530	19	22	14	16	38	0.578947368421053	0.417692190836533	0.958455121782155	N.S.	none	chr1	64760171	64763214	27
531	13	16	9	13	29	0.551724137931034	0.711071103811264	1	N.S.	none	chr1	64766281	64768484	30
532	28	42	17	31	73	0.575342465753425	0.241644723140753	0.780095574485768	N.S.	none	chr1	64770622	64776954	23
533	5	7	5	6	13	0.538461538461538	1	1	N.S.	none	chr1	64790255	64791408	21
534	4	5	3	3	8	0.625	0.7265625	1	N.S.	none	chr1	64818201	64819971	19
535	4	4	2	2	6	0.666666666666667	0.6875	1	N.S.	none	chr1	65102749	65104490	29
536	1	1	1	1	2	0.5	1	1	N.S.	none	chr1	65109561	65110162	18
537	2	3	2	2	5	0.6	1	1	N.S.	none	chr1	65116478	65121132	22
539	6	6	4	5	11	0.545454545454545	1	1	N.S.	none	chr1	65128891	65131376	22
541	9	9	3	3	12	0.75	0.14599609375	0.620894754028148	N.S.	none	chr1	65176582	65182272	26
545	3	4	2	3	7	0.571428571428571	1	1	N.S.	none	chr1	65235208	65235415	24
546	3	3	0	0	3	1	0.25	0.780095574485768	N.S.	none	chr1	65275416	65275566	24
547	10	10	8	10	20	0.5	1	1	N.S.	none	chr1	65280472	65282127	28
548	14	17	10	11	28	0.607142857142857	0.344928450882435	0.892412046363831	N.S.	none	chr1	65290063	65293134	26
549	4	7	17	22	29	0.241379310344828	0.00813005864620209	0.122566224424936	N.S.	none	chr1	65295430	65297366	19
550	36	61	32	55	116	0.525862068965517	0.642667425379612	1	N.S.	none	chr1	65312875	65324046	23
551	52	109	48	98	207	0.526570048309179	0.487117067295594	0.986818908182807	N.S.	none	chr1	65326826	65346589	25
552	24	39	27	38	77	0.506493506493506	1	1	N.S.	none	chr1	65353071	65361528	21
553	5	6	1	1	7	0.857142857142857	0.125	0.5712884801436	N.S.	none	chr1	65366069	65366330	26
554	12	14	10	13	27	0.518518518518518	1	1	N.S.	none	chr1	65368913	65371662	19
555	8	8	8	9	17	0.470588235294118	1	1	N.S.	none	chr1	65374061	65375706	21
556	20	32	26	42	74	0.432432432432432	0.295413280655671	0.837830670138716	N.S.	none	chr1	65377865	65395094	25
558	9	11	2	2	13	0.846153846153846	0.0224609375	0.2349280986523	N.S.	none	chr1	65472931	65474955	32
561	12	16	16	29	45	0.355555555555556	0.0724542601625445	0.446840941534641	N.S.	none	chr1	65490809	65505618	24
562	16	17	19	26	43	0.395348837209302	0.222052820156024	0.756345385609913	N.S.	none	chr1	65510696	65519960	21
563	6	7	8	9	16	0.4375	0.803619384765625	1	N.S.	none	chr1	65532727	65533708	22
564	2	2	3	5	7	0.285714285714286	0.453125	0.973117748316187	N.S.	none	chr1	65537270	65537430	36
565	1	1	3	3	4	0.25	0.625	1	N.S.	none	chr1	65539850	65540000	19
566	50	85	57	113	198	0.429292929292929	0.0547338793521716	0.398429072670777	N.S.	none	chr1	65542497	65558530	20
567	1	1	0	0	1	1	1	1	N.S.	none	chr1	65565814	65568118	19
568	1	1	5	5	6	0.166666666666667	0.21875	0.749275874652192	N.S.	none	chr1	65572746	65583172	21
569	8	9	6	7	16	0.5625	0.803619384765625	1	N.S.	none	chr1	65585801	65588072	24
570	13	16	12	14	30	0.533333333333333	0.855535551905632	1	N.S.	none	chr1	65595253	65598232	21
571	7	9	1	1	10	0.9	0.021484375	0.229815482549858	N.S.	none	chr1	65600705	65601293	20
573	8	8	5	5	13	0.615384615384615	0.5810546875	1	N.S.	none	chr1	65614087	65634604	23
574	13	15	13	17	32	0.46875	0.860050065908582	1	N.S.	none	chr1	65640048	65652277	22
575	9	9	11	12	21	0.428571428571429	0.663623809814453	1	N.S.	none	chr1	65654580	65657835	21
576	13	14	7	9	23	0.608695652173913	0.404872894287109	0.940466339740327	N.S.	none	chr1	65667071	65673912	26
577	3	4	4	6	10	0.4	0.75390625	1	N.S.	none	chr1	65701454	65702856	21
578	24	28	20	24	52	0.538461538461538	0.677808639142461	1	N.S.	none	chr1	65704904	65709200	21
579	8	8	9	10	18	0.444444444444444	0.814529418945313	1	N.S.	none	chr1	65714447	65716021	18
580	3	3	8	9	12	0.25	0.14599609375	0.620894754028148	N.S.	none	chr1	65718277	65719002	18
581	45	84	44	79	163	0.515337423312883	0.754160389805438	1	N.S.	none	chr1	65722450	65737471	22
582	45	71	57	110	181	0.392265193370166	0.00460074297908257	0.082799316768745	N.S.	none	chr1	65740039	65752474	31
583	13	16	8	8	24	0.666666666666667	0.151589632034302	0.63500885020193	N.S.	none	chr1	65757408	65758710	22
584	45	90	46	78	168	0.535714285714286	0.396133341396379	0.931176862486677	N.S.	none	chr1	65761140	65773217	23
585	27	34	10	14	48	0.708333333333333	0.00551520148550113	0.0955357577737602	N.S.	none	chr1	65775839	65781125	25
586	13	13	20	28	41	0.317073170731707	0.0275331558295875	0.268414448305755	N.S.	none	chr1	65784384	65788260	21
589	4	7	15	24	31	0.225806451612903	0.00332689285278321	0.0670845966974213	N.S.	none	chr1	65835609	65846254	22
590	1	1	0	0	1	1	1	1	N.S.	none	chr1	65849368	65851103	21
591	40	68	31	41	109	0.623853211009174	0.01240363724333	0.164968814714158	N.S.	none	chr1	65857497	65872433	21
592	38	60	33	45	105	0.571428571428571	0.171564697154242	0.684217761894224	N.S.	none	chr1	65874531	65883293	25
593	23	26	12	13	39	0.666666666666667	0.0532519140979277	0.390736049779323	N.S.	none	chr1	65887444	65891107	19
594	1	1	3	3	4	0.25	0.625	1	N.S.	none	chr1	65896417	65896700	18
595	15	20	20	26	46	0.434782608695652	0.461391182136767	0.979913076590607	N.S.	none	chr1	65904151	65909725	18
596	9	10	7	8	18	0.555555555555556	0.814529418945313	1	N.S.	none	chr1	65912907	65914294	28
597	8	11	2	2	13	0.846153846153846	0.0224609375	0.2349280986523	N.S.	none	chr1	65917011	65917979	22
598	19	24	11	13	37	0.648648648648649	0.0988717495929453	0.530092633188166	N.S.	none	chr1	65920409	65923081	19
599	2	2	1	1	3	0.666666666666667	1	1	N.S.	none	chr1	65925820	65926436	18
600	49	79	49	93	172	0.459302325581395	0.321573936888095	0.876979483159645	N.S.	none	chr1	65930410	65948832	23
601	42	73	47	102	175	0.417142857142857	0.0339945765979405	0.303568244686443	N.S.	none	chr1	65961714	65978020	22
602	44	69	34	57	126	0.547619047619048	0.327122967216779	0.882402394361748	N.S.	none	chr1	65983020	65994603	37
603	31	58	41	63	121	0.479338842975207	0.716294114576641	1	N.S.	none	chr1	65996616	66006344	23
604	5	5	9	11	16	0.3125	0.210113525390625	0.747517167225699	N.S.	none	chr1	66008802	66010670	23
605	28	42	20	26	68	0.617647058823529	0.0681186742841	0.436001320264374	N.S.	none	chr1	66013214	66018962	22
606	8	8	6	6	14	0.571428571428571	0.79052734375	1	N.S.	none	chr1	66021343	66022375	21
607	88	223	91	224	447	0.498881431767338	1	1	N.S.	none	chr1	66033245	66064769	27
608	61	129	74	181	310	0.416129032258065	0.00370297070359818	0.0726203907220147	N.S.	none	chr1	66066983	66090747	25
609	5	5	7	7	12	0.416666666666667	0.7744140625	1	N.S.	none	chr1	66095620	66122008	26
614	1	1	0	0	1	1	1	1	N.S.	none	chr1	66153338	66161835	29
615	15	21	18	27	48	0.4375	0.470879013621712	0.986818908182807	N.S.	none	chr1	66168382	66177570	23
619	12	14	4	4	18	0.777777777777778	0.0308837890625	0.285130619684083	N.S.	none	chr1	66208933	66212841	26
622	2	2	0	0	2	1	0.5	0.986818908182807	N.S.	none	chr1	66223347	66223659	18
623	3	4	1	1	5	0.8	0.375	0.913883750365105	N.S.	none	chr1	66227102	66228214	21
624	3	3	4	5	8	0.375	0.7265625	1	N.S.	none	chr1	66313418	66314076	21
625	31	42	36	48	90	0.466666666666667	0.59841171823352	1	N.S.	none	chr1	66465161	66471296	21
626	14	15	15	15	30	0.5	1	1	N.S.	none	chr1	66473894	66476166	18
627	18	19	24	31	50	0.38	0.118920452559436	0.5712884801436	N.S.	none	chr1	66482198	66485620	19
628	17	22	18	27	49	0.448979591836735	0.568172412849166	1	N.S.	none	chr1	66491755	66497365	22
629	13	17	14	21	38	0.447368421052632	0.627102570157149	1	N.S.	none	chr1	66505384	66510401	21
630	38	64	37	57	121	0.528925619834711	0.585625517855502	1	N.S.	none	chr1	66519332	66529493	23
631	2	2	2	3	5	0.4	1	1	N.S.	none	chr1	66533155	66533516	26
632	101	255	74	186	441	0.578231292517007	0.00117884849683694	0.030995130015574	*	pat	chr1	66540455	66571475	26
633	34	62	39	83	145	0.427586206896552	0.096394017322877	0.523612525232168	N.S.	none	chr1	66573482	66586342	22
634	41	69	36	74	143	0.482517482517482	0.738136803041853	1	N.S.	none	chr1	66589238	66605183	25
635	31	47	38	71	118	0.398305084745763	0.0337881754718259	0.302014245033966	N.S.	none	chr1	66607341	66616115	25
636	30	40	30	35	75	0.533333333333333	0.644463913894228	1	N.S.	none	chr1	66620725	66625099	22
637	30	48	29	51	99	0.484848484848485	0.840821525225643	1	N.S.	none	chr1	66627350	66635538	22
638	133	387	103	301	688	0.5625	0.00117721248820686	0.030973805243318	*	pat	chr1	66637767	66689960	25
